av_key,sample_id,stem,video_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code,sequence_video_id,sequence_video_id_source,sequence_path,sequence_num_frames,sequence_feature_dim,prediction_video_id,prediction_video_id_source,prediction_frame_count,pred_id,pred_name,prob_neutral,prob_calm,prob_happy,prob_sad,prob_angry,prob_fearful,prob_disgust,prob_surprise,has_sequence,has_prediction,late_fusion_ready,artifact_status
01-07-01-02-01-21,02-01-07-01-02-01-21,02-01-07-01-02-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-07-01-02-01-21.mp4,21,test,07,6,disgust,01,02,01,02-01-07-01-02-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-02-01-21.npy,5,2048,02-01-07-01-02-01-21,canonical_02,5,0,neutral,0.3470779336988926,0.08140036594122649,0.10852057840675115,0.04077691715210676,0.05286081619560719,0.030574298277497292,0.26088781394064425,0.07790126223117114,1,1,1,complete
01-07-01-02-02-21,02-01-07-01-02-02-21,02-01-07-01-02-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-07-01-02-02-21.mp4,21,test,07,6,disgust,01,02,02,02-01-07-01-02-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-01-02-02-21.npy,5,2048,02-01-07-01-02-02-21,canonical_02,5,6,disgust,0.3212545607239008,0.20508650122210384,0.006853715889155865,0.012767326552420855,0.008193160034716129,0.007993321772664786,0.39053020887076856,0.04732118239626289,1,1,1,complete
01-07-02-01-01-21,02-01-07-02-01-01-21,02-01-07-02-01-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-07-02-01-01-21.mp4,21,test,07,6,disgust,02,01,01,02-01-07-02-01-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-01-01-21.npy,5,2048,02-01-07-02-01-01-21,canonical_02,5,6,disgust,0.09665790162980556,0.13117018081247805,0.022322903014719488,0.20102596711367368,0.060317335464060304,0.02471269406378269,0.4099628314375877,0.05383017985150218,1,1,1,complete
01-07-02-01-02-21,02-01-07-02-01-02-21,02-01-07-02-01-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-07-02-01-02-21.mp4,21,test,07,6,disgust,02,01,02,02-01-07-02-01-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-01-02-21.npy,5,2048,02-01-07-02-01-02-21,canonical_02,5,6,disgust,0.3060225710272789,0.1670484732836485,0.013329435139894485,0.03778972122818232,0.020498392172157764,0.010808274522423745,0.3911807298660278,0.05332241235300898,1,1,1,complete
01-07-02-02-01-21,02-01-07-02-02-01-21,02-01-07-02-02-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-07-02-02-01-21.mp4,21,test,07,6,disgust,02,02,01,02-01-07-02-02-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-02-01-21.npy,5,2048,02-01-07-02-02-01-21,canonical_02,5,0,neutral,0.4113845869898796,0.22429168773815036,0.01682857647538185,0.019095154013484716,0.10869105197489262,0.019122699834406377,0.08765615094453097,0.11293010874651373,1,1,1,complete
01-07-02-02-02-21,02-01-07-02-02-02-21,02-01-07-02-02-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-07-02-02-02-21.mp4,21,test,07,6,disgust,02,02,02,02-01-07-02-02-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-07-02-02-02-21.npy,5,2048,02-01-07-02-02-02-21,canonical_02,5,1,calm,0.23750210031867028,0.5135458216071129,0.010874348226934671,0.020711999759078024,0.010069701075553893,0.010342426877468825,0.1388035945594311,0.05814998699352145,1,1,1,complete
01-08-01-01-01-21,02-01-08-01-01-01-21,02-01-08-01-01-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-01-01-01-21.mp4,21,test,08,7,surprise,01,01,01,02-01-08-01-01-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-01-21.npy,5,2048,02-01-08-01-01-01-21,canonical_02,5,3,sad,0.11975377537310124,0.25526310773566363,0.01213127188384533,0.46058832667768,0.0084769899956882,0.041393970232456924,0.05775178382173181,0.04464078275486827,1,1,1,complete
01-08-01-01-02-21,02-01-08-01-01-02-21,02-01-08-01-01-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-01-01-02-21.mp4,21,test,08,7,surprise,01,01,02,02-01-08-01-01-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-01-02-21.npy,5,2048,02-01-08-01-01-02-21,canonical_02,5,1,calm,0.1800139971077442,0.39461397770792245,0.03175187259912491,0.1777266778051853,0.012858103029429913,0.010359890386462211,0.026802616380155086,0.16587284095585347,1,1,1,complete
01-08-01-02-01-21,02-01-08-01-02-01-21,02-01-08-01-02-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-01-02-01-21.mp4,21,test,08,7,surprise,01,02,01,02-01-08-01-02-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-01-21.npy,5,2048,02-01-08-01-02-01-21,canonical_02,5,1,calm,0.21269078385084866,0.29350873790681364,0.16320103155449034,0.25826010629534724,0.020269346050918104,0.022044647391885518,0.014517037477344275,0.015508342813700438,1,1,1,complete
01-08-01-02-02-21,02-01-08-01-02-02-21,02-01-08-01-02-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-01-02-02-21.mp4,21,test,08,7,surprise,01,02,02,02-01-08-01-02-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-01-02-02-21.npy,5,2048,02-01-08-01-02-02-21,canonical_02,5,3,sad,0.33193387277424335,0.09526112610474229,0.009359719045460225,0.4349555566906929,0.005265765963122249,0.013776019401848315,0.026638463512063025,0.08280946994200349,1,1,1,complete
01-08-02-01-01-21,02-01-08-02-01-01-21,02-01-08-02-01-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-02-01-01-21.mp4,21,test,08,7,surprise,02,01,01,02-01-08-02-01-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-01-21.npy,5,2048,02-01-08-02-01-01-21,canonical_02,5,3,sad,0.2336702685803175,0.15731433667242528,0.019222926162183285,0.32581804916262624,0.028291685227304696,0.017692255787551403,0.03061564825475216,0.18737481702119113,1,1,1,complete
01-08-02-01-02-21,02-01-08-02-01-02-21,02-01-08-02-01-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-02-01-02-21.mp4,21,test,08,7,surprise,02,01,02,02-01-08-02-01-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-01-02-21.npy,5,2048,02-01-08-02-01-02-21,canonical_02,5,1,calm,0.035259513184428215,0.42513698264956473,0.11684660967439413,0.07654802333563566,0.022992744389921427,0.012990224175155163,0.08553047608584166,0.2246954146772623,1,1,1,complete
01-08-02-02-01-21,02-01-08-02-02-01-21,02-01-08-02-02-01-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-02-02-01-21.mp4,21,test,08,7,surprise,02,02,01,02-01-08-02-02-01-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-01-21.npy,5,2048,02-01-08-02-02-01-21,canonical_02,5,7,surprise,0.20774943344295024,0.03246354572474956,0.048153259325772524,0.2167918559163809,0.02863579955883324,0.059703472256660464,0.03218012060970068,0.3743224836885929,1,1,1,complete
01-08-02-02-02-21,02-01-08-02-02-02-21,02-01-08-02-02-02-21,data/raw/ravdess/video_speech/Video_Speech_Actor_21/Actor_21/02-01-08-02-02-02-21.mp4,21,test,08,7,surprise,02,02,02,02-01-08-02-02-02-21,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-08-02-02-02-21.npy,5,2048,02-01-08-02-02-02-21,canonical_02,5,7,surprise,0.12654768377542497,0.14668910801410676,0.09043295979499817,0.17258236184716225,0.022921033948659898,0.1420736225321889,0.030401574820280074,0.26835165098309516,1,1,1,complete
01-01-01-01-01-22,02-01-01-01-01-01-22,02-01-01-01-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-01-01-01-01-22.mp4,22,test,01,0,neutral,01,01,01,02-01-01-01-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-01-22.npy,5,2048,02-01-01-01-01-01-22,canonical_02,5,0,neutral,0.9505316376686096,0.008323193248361348,0.005339266080409288,0.0072374127805233,0.00443161902949214,0.0047092362307012085,0.008467872068285942,0.01095975749194622,1,1,1,complete
01-01-01-01-02-22,02-01-01-01-01-02-22,02-01-01-01-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-01-01-01-02-22.mp4,22,test,01,0,neutral,01,01,02,02-01-01-01-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-01-02-22.npy,5,2048,02-01-01-01-01-02-22,canonical_02,5,0,neutral,0.9404231071472168,0.014844350423663855,0.006001854967325926,0.007545430678874254,0.004092938080430031,0.004846236016601324,0.010432177316397428,0.011813904345035552,1,1,1,complete
01-01-01-02-01-22,02-01-01-01-02-01-22,02-01-01-01-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-01-01-02-01-22.mp4,22,test,01,0,neutral,01,02,01,02-01-01-01-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-01-22.npy,5,2048,02-01-01-01-02-01-22,canonical_02,5,0,neutral,0.9414337515830994,0.016248800233006476,0.006171618588268757,0.006485563423484564,0.0038797190878540277,0.004819817468523979,0.010109245032072067,0.010851457901298999,1,1,1,complete
01-01-01-02-02-22,02-01-01-01-02-02-22,02-01-01-01-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-01-01-02-02-22.mp4,22,test,01,0,neutral,01,02,02,02-01-01-01-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-01-01-02-02-22.npy,5,2048,02-01-01-01-02-02-22,canonical_02,5,0,neutral,0.942142379283905,0.013701974041759967,0.0058286190032958984,0.007607529312372208,0.0034137882757931948,0.004868349945172668,0.01151555273681879,0.010921788681298495,1,1,1,complete
01-02-01-01-01-22,02-01-02-01-01-01-22,02-01-02-01-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-01-01-01-22.mp4,22,test,02,1,calm,01,01,01,02-01-02-01-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-01-22.npy,5,2048,02-01-02-01-01-01-22,canonical_02,5,1,calm,0.320465712249279,0.5858029037714004,0.014259916171431542,0.014932840690016746,0.007523877453058958,0.009331910870969296,0.023698024451732635,0.023984800651669504,1,1,1,complete
01-02-01-01-02-22,02-01-02-01-01-02-22,02-01-02-01-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-01-01-02-22.mp4,22,test,02,1,calm,01,01,02,02-01-02-01-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-01-02-22.npy,5,2048,02-01-02-01-01-02-22,canonical_02,5,0,neutral,0.543762182444334,0.3470127835869789,0.015179881732910872,0.013347884267568588,0.006964834127575159,0.008225108217447995,0.028586560487747194,0.03692079205065966,1,1,1,complete
01-02-01-02-01-22,02-01-02-01-02-01-22,02-01-02-01-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-01-02-01-22.mp4,22,test,02,1,calm,01,02,01,02-01-02-01-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-01-22.npy,5,2048,02-01-02-01-02-01-22,canonical_02,5,1,calm,0.20919171795248986,0.7079728186130524,0.01570054292678833,0.01166121121495962,0.006627206550911069,0.008285268861800432,0.02311537005007267,0.017445876076817513,1,1,1,complete
01-02-01-02-02-22,02-01-02-01-02-02-22,02-01-02-01-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-01-02-02-22.mp4,22,test,02,1,calm,01,02,02,02-01-02-01-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-01-02-02-22.npy,5,2048,02-01-02-01-02-02-22,canonical_02,5,1,calm,0.37857407964766027,0.551829458028078,0.012815283238887787,0.010942613054066897,0.007020872645080089,0.007683967426419258,0.015555242635309696,0.015578501671552659,1,1,1,complete
01-02-02-01-01-22,02-01-02-02-01-01-22,02-01-02-02-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-02-01-01-22.mp4,22,test,02,1,calm,02,01,01,02-01-02-02-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-01-22.npy,5,2048,02-01-02-02-01-01-22,canonical_02,5,1,calm,0.1159527450799942,0.7628578782081604,0.03440837096422911,0.011557608004659414,0.007955228071659803,0.00954533452168107,0.036703980341553685,0.021018830500543116,1,1,1,complete
01-02-02-01-02-22,02-01-02-02-01-02-22,02-01-02-02-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-02-01-02-22.mp4,22,test,02,1,calm,02,01,02,02-01-02-02-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-01-02-22.npy,5,2048,02-01-02-02-01-02-22,canonical_02,5,1,calm,0.13808913789689542,0.7332900524139404,0.020704832673072816,0.01522798277437687,0.008108467422425747,0.009904678538441658,0.03911753725260496,0.035557332634925845,1,1,1,complete
01-02-02-02-01-22,02-01-02-02-02-01-22,02-01-02-02-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-02-02-01-22.mp4,22,test,02,1,calm,02,02,01,02-01-02-02-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-01-22.npy,5,2048,02-01-02-02-02-01-22,canonical_02,5,1,calm,0.13764454387128353,0.7648942589759826,0.022250098548829554,0.012315679620951415,0.007768978085368872,0.009269148949533701,0.02127960752695799,0.024577695690095425,1,1,1,complete
01-02-02-02-02-22,02-01-02-02-02-02-22,02-01-02-02-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-02-02-02-02-22.mp4,22,test,02,1,calm,02,02,02,02-01-02-02-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-02-02-02-02-22.npy,5,2048,02-01-02-02-02-02-22,canonical_02,5,1,calm,0.09799174107611179,0.8153654277324677,0.02006933595985174,0.01335550993680954,0.008315522782504558,0.008474110160022974,0.018168780952692032,0.01825952045619488,1,1,1,complete
01-03-01-01-01-22,02-01-03-01-01-01-22,02-01-03-01-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-01-01-01-22.mp4,22,test,03,2,happy,01,01,01,02-01-03-01-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-01-22.npy,5,2048,02-01-03-01-01-01-22,canonical_02,5,1,calm,0.19656920209527015,0.5918566763401032,0.13228644654154778,0.015296591259539128,0.008611986879259348,0.009947272669523954,0.020352249406278132,0.025079552084207535,1,1,1,complete
01-03-01-01-02-22,02-01-03-01-01-02-22,02-01-03-01-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-01-01-02-22.mp4,22,test,03,2,happy,01,01,02,02-01-03-01-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-01-02-22.npy,5,2048,02-01-03-01-01-02-22,canonical_02,5,1,calm,0.051947377249598505,0.7306818485260009,0.14483351316303014,0.015101445093750953,0.008421194460242986,0.009046627022325993,0.018317502923309803,0.021650470048189163,1,1,1,complete
01-03-01-02-01-22,02-01-03-01-02-01-22,02-01-03-01-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-01-02-01-22.mp4,22,test,03,2,happy,01,02,01,02-01-03-01-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-02-01-22.npy,5,2048,02-01-03-01-02-01-22,canonical_02,5,1,calm,0.07497166395187378,0.5095222890377045,0.3178297709673643,0.019434833340346812,0.010194164421409368,0.011141068022698163,0.02316810339689255,0.03373811561614275,1,1,1,complete
01-03-01-02-02-22,02-01-03-01-02-02-22,02-01-03-01-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-01-02-02-22.mp4,22,test,03,2,happy,01,02,02,02-01-03-01-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-01-02-02-22.npy,5,2048,02-01-03-01-02-02-22,canonical_02,5,1,calm,0.05759616494178772,0.4642627477645874,0.3682622879743576,0.01917351074516773,0.011261810921132565,0.012127233296632766,0.019799488596618176,0.04751676544547081,1,1,1,complete
01-03-02-01-01-22,02-01-03-02-01-01-22,02-01-03-02-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-02-01-01-22.mp4,22,test,03,2,happy,02,01,01,02-01-03-02-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-01-01-22.npy,5,2048,02-01-03-02-01-01-22,canonical_02,5,2,happy,0.05268911235034466,0.21010597012937068,0.6611777802929282,0.014386704936623574,0.008221349585801363,0.008264427352696658,0.025070845149457455,0.020083797723054887,1,1,1,complete
01-03-02-01-02-22,02-01-03-02-01-02-22,02-01-03-02-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-02-01-02-22.mp4,22,test,03,2,happy,02,01,02,02-01-03-02-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-01-02-22.npy,5,2048,02-01-03-02-01-02-22,canonical_02,5,1,calm,0.0343327671289444,0.46891008876264095,0.4364031272009015,0.012125111371278762,0.008988599851727485,0.009220909979194402,0.012662974186241627,0.017356394045054912,1,1,1,complete
01-03-02-02-01-22,02-01-03-02-02-01-22,02-01-03-02-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-02-02-01-22.mp4,22,test,03,2,happy,02,02,01,02-01-03-02-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-01-22.npy,5,2048,02-01-03-02-02-01-22,canonical_02,5,2,happy,0.17148909904062748,0.07100504375994206,0.5988971073180437,0.014705206267535686,0.0076137097552418705,0.008635467663407326,0.024422082118690014,0.10323228351771832,1,1,1,complete
01-03-02-02-02-22,02-01-03-02-02-02-22,02-01-03-02-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-03-02-02-02-22.mp4,22,test,03,2,happy,02,02,02,02-01-03-02-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-03-02-02-02-22.npy,5,2048,02-01-03-02-02-02-22,canonical_02,5,2,happy,0.07601752020418644,0.3592063069343567,0.49337054826319215,0.01573696844279766,0.010485124588012696,0.011085889488458633,0.01712785866111517,0.01696980409324169,1,1,1,complete
01-04-01-01-01-22,02-01-04-01-01-01-22,02-01-04-01-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-01-01-01-22.mp4,22,test,04,3,sad,01,01,01,02-01-04-01-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-01-22.npy,5,2048,02-01-04-01-01-01-22,canonical_02,5,3,sad,0.1799411505460739,0.032608591765165326,0.00813378831371665,0.7301600009202958,0.005958695802837611,0.005984244914725423,0.021440499275922776,0.015773025061935186,1,1,1,complete
01-04-01-01-02-22,02-01-04-01-01-02-22,02-01-04-01-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-01-01-02-22.mp4,22,test,04,3,sad,01,01,02,02-01-04-01-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-01-02-22.npy,5,2048,02-01-04-01-01-02-22,canonical_02,5,3,sad,0.22115953490138054,0.013980880938470363,0.009059569332748652,0.7161795267835259,0.005643861647695303,0.0059374113567173484,0.0154774971306324,0.012561694718897343,1,1,1,complete
01-04-01-02-01-22,02-01-04-01-02-01-22,02-01-04-01-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-01-02-01-22.mp4,22,test,04,3,sad,01,02,01,02-01-04-01-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-02-01-22.npy,5,2048,02-01-04-01-02-01-22,canonical_02,5,3,sad,0.3649854365736246,0.009429865051060915,0.007308853138238191,0.5862797354348004,0.005225082440301776,0.005408918485045433,0.013277118094265461,0.008085006475448608,1,1,1,complete
01-04-01-02-02-22,02-01-04-01-02-02-22,02-01-04-01-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-01-02-02-22.mp4,22,test,04,3,sad,01,02,02,02-01-04-01-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-01-02-02-22.npy,5,2048,02-01-04-01-02-02-22,canonical_02,5,3,sad,0.44702095724642277,0.013247146736830473,0.007315692817792296,0.49631647728383543,0.005677847284823656,0.005254978314042091,0.015206973347812892,0.009959925338625908,1,1,1,complete
01-04-02-01-01-22,02-01-04-02-01-01-22,02-01-04-02-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-02-01-01-22.mp4,22,test,04,3,sad,02,01,01,02-01-04-02-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-01-01-22.npy,5,2048,02-01-04-02-01-01-22,canonical_02,5,3,sad,0.17226709499955178,0.019376130867749454,0.009920102264732122,0.7448143482208252,0.007400425896048546,0.006669948389753699,0.029483150132000445,0.010068848449736833,1,1,1,complete
01-04-02-01-02-22,02-01-04-02-01-02-22,02-01-04-02-01-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-02-01-02-22.mp4,22,test,04,3,sad,02,01,02,02-01-04-02-01-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-01-02-22.npy,5,2048,02-01-04-02-01-02-22,canonical_02,5,3,sad,0.05941861532628536,0.13497338565066458,0.01134734759107232,0.7281410604715347,0.00746681853197515,0.009662410244345665,0.029624702222645283,0.019365637842565776,1,1,1,complete
01-04-02-02-01-22,02-01-04-02-02-01-22,02-01-04-02-02-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-02-02-01-22.mp4,22,test,04,3,sad,02,02,01,02-01-04-02-02-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-02-01-22.npy,5,2048,02-01-04-02-02-01-22,canonical_02,5,3,sad,0.2931057095527649,0.20140126757323742,0.010029048100113869,0.44179897382855415,0.009164209477603436,0.008256489876657724,0.02115043979138136,0.015093876328319312,1,1,1,complete
01-04-02-02-02-22,02-01-04-02-02-02-22,02-01-04-02-02-02-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-04-02-02-02-22.mp4,22,test,04,3,sad,02,02,02,02-01-04-02-02-02-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-04-02-02-02-22.npy,5,2048,02-01-04-02-02-02-22,canonical_02,5,0,neutral,0.7675396203994751,0.02824861304834485,0.007179931830614805,0.15612823255360125,0.006512372009456158,0.006452246848493814,0.017922972422093154,0.010015998734161258,1,1,1,complete
01-05-01-01-01-22,02-01-05-01-01-01-22,02-01-05-01-01-01-22,data/raw/ravdess/video_speech/Video_Speech_Actor_22/Actor_22/02-01-05-01-01-01-22.mp4,22,test,05,4,angry,01,01,01,02-01-05-01-01-01-22,canonical_02,/home/tonyhe/ravdess_avfusion/external/video_face_branch/early_fusion_facial_v2/fusion_pack_5f/sequences/02-01-05-01-01-01-22.npy,5,2048,02-01-05-01-01-01-22,canonical_02,5,0,neutral,0.36230540573596953,0.16678214333951474,0.01686878688633442,0.019961316511034964,0.11293310206383467,0.009225735068321228,0.20439921282231807,0.10752431219443678,1,1,1,complete
