sample_id,wav,duration,split,actor,emotion_code,intensity_code,statement_code,repetition_code,label_name,label_id
03-01-02-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,4.3043,valid,19,02,02,02,02,calm,1
03-01-03-01-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,3.637,valid,19,03,01,01,01,happy,2
03-01-03-01-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,3.7037,valid,19,03,01,01,02,happy,2
03-01-03-01-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-01-19.wav,3.2699,valid,19,03,01,02,01,happy,2
03-01-03-01-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,3.3033,valid,19,03,01,02,02,happy,2
03-01-03-02-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-01-19.wav,3.7704,valid,19,03,02,01,01,happy,2
03-01-03-02-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,3.8038,valid,19,03,02,01,02,happy,2
03-01-03-02-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-02-01-19.wav,4.4044,valid,19,03,02,02,01,happy,2
03-01-03-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-03-02-02-02-19.wav,4.004,valid,19,03,02,02,02,happy,2
03-01-04-01-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-01-19.wav,3.4368,valid,19,04,01,01,01,sad,3
03-01-04-01-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-01-02-19.wav,3.6703,valid,19,04,01,01,02,sad,3
03-01-04-01-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,3.1698,valid,19,04,01,02,01,sad,3
03-01-04-01-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-01-02-02-19.wav,3.6703,valid,19,04,01,02,02,sad,3
03-01-04-02-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-01-19.wav,4.004,valid,19,04,02,01,01,sad,3
03-01-04-02-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-01-02-19.wav,3.7037,valid,19,04,02,01,02,sad,3
03-01-04-02-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-02-01-19.wav,3.4034,valid,19,04,02,02,01,sad,3
03-01-04-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-04-02-02-02-19.wav,3.7371,valid,19,04,02,02,02,sad,3
03-01-05-01-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-01-19.wav,3.7704,valid,19,05,01,01,01,angry,4
03-01-05-01-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-01-02-19.wav,3.7037,valid,19,05,01,01,02,angry,4
03-01-05-01-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-01-19.wav,3.3033,valid,19,05,01,02,01,angry,4
03-01-05-01-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-01-02-02-19.wav,3.5702,valid,19,05,01,02,02,angry,4
03-01-05-02-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-01-19.wav,3.9706,valid,19,05,02,01,01,angry,4
03-01-05-02-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-01-02-19.wav,4.8048,valid,19,05,02,01,02,angry,4
03-01-05-02-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-01-19.wav,4.3377,valid,19,05,02,02,01,angry,4
03-01-05-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-05-02-02-02-19.wav,4.1041,valid,19,05,02,02,02,angry,4
03-01-06-01-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-01-19.wav,3.7037,valid,19,06,01,01,01,fearful,5
03-01-06-01-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-01-02-19.wav,3.5035,valid,19,06,01,01,02,fearful,5
03-01-06-01-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-01-19.wav,3.7704,valid,19,06,01,02,01,fearful,5
03-01-06-01-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,3.5369,valid,19,06,01,02,02,fearful,5
03-01-06-02-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-01-01-19.wav,3.8372,valid,19,06,02,01,01,fearful,5
03-01-06-02-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-01-02-19.wav,4.371,valid,19,06,02,01,02,fearful,5
03-01-06-02-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,3.5702,valid,19,06,02,02,01,fearful,5
03-01-06-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-06-02-02-02-19.wav,4.0374,valid,19,06,02,02,02,fearful,5
03-01-07-01-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-01-19.wav,4.3043,valid,19,07,01,01,01,disgust,6
03-01-07-01-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-01-02-19.wav,4.8382,valid,19,07,01,01,02,disgust,6
03-01-07-01-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-01-19.wav,4.1708,valid,19,07,01,02,01,disgust,6
03-01-07-01-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-01-02-02-19.wav,3.9373,valid,19,07,01,02,02,disgust,6
03-01-07-02-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,4.8048,valid,19,07,02,01,01,disgust,6
03-01-07-02-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-01-02-19.wav,5.2719,valid,19,07,02,01,02,disgust,6
03-01-07-02-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-01-19.wav,4.9049,valid,19,07,02,02,01,disgust,6
03-01-07-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-07-02-02-02-19.wav,4.9383,valid,19,07,02,02,02,disgust,6
03-01-08-01-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,3.7371,valid,19,08,01,01,01,surprise,7
03-01-08-01-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,3.5369,valid,19,08,01,01,02,surprise,7
03-01-08-01-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-01-19.wav,4.1041,valid,19,08,01,02,01,surprise,7
03-01-08-01-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-01-02-02-19.wav,3.0697,valid,19,08,01,02,02,surprise,7
03-01-08-02-01-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-01-19.wav,4.1041,valid,19,08,02,01,01,surprise,7
03-01-08-02-01-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-01-02-19.wav,4.638,valid,19,08,02,01,02,surprise,7
03-01-08-02-02-01-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,3.2366,valid,19,08,02,02,01,surprise,7
03-01-08-02-02-02-19,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_19/03-01-08-02-02-02-19.wav,3.2699,valid,19,08,02,02,02,surprise,7
03-01-01-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-01-20.wav,3.4701,valid,20,01,01,01,01,neutral,0
03-01-01-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-01-02-20.wav,3.5702,valid,20,01,01,01,02,neutral,0
03-01-01-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-01-20.wav,3.4368,valid,20,01,01,02,01,neutral,0
03-01-01-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-01-01-02-02-20.wav,3.5369,valid,20,01,01,02,02,neutral,0
03-01-02-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-01-20.wav,3.637,valid,20,02,01,01,01,calm,1
03-01-02-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-01-02-20.wav,3.5702,valid,20,02,01,01,02,calm,1
03-01-02-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,3.3367,valid,20,02,01,02,01,calm,1
03-01-02-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,3.5035,valid,20,02,01,02,02,calm,1
03-01-02-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,3.8705,valid,20,02,02,01,01,calm,1
03-01-02-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-01-02-20.wav,4.0708,valid,20,02,02,01,02,calm,1
03-01-02-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,3.637,valid,20,02,02,02,01,calm,1
03-01-02-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,3.637,valid,20,02,02,02,02,calm,1
03-01-03-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,3.5369,valid,20,03,01,01,01,happy,2
03-01-03-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,3.7037,valid,20,03,01,01,02,happy,2
03-01-03-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,3.4701,valid,20,03,01,02,01,happy,2
03-01-03-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,3.4034,valid,20,03,01,02,02,happy,2
03-01-03-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,3.6703,valid,20,03,02,01,01,happy,2
03-01-03-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-01-02-20.wav,4.3043,valid,20,03,02,01,02,happy,2
03-01-03-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-01-20.wav,3.5703,valid,20,03,02,02,01,happy,2
03-01-03-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,3.7037,valid,20,03,02,02,02,happy,2
03-01-04-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,3.6036,valid,20,04,01,01,01,sad,3
03-01-04-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,3.5035,valid,20,04,01,01,02,sad,3
03-01-04-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,3.4701,valid,20,04,01,02,01,sad,3
03-01-04-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,3.37,valid,20,04,01,02,02,sad,3
03-01-04-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,3.7704,valid,20,04,02,01,01,sad,3
03-01-04-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-01-02-20.wav,4.2376,valid,20,04,02,01,02,sad,3
03-01-04-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,3.8038,valid,20,04,02,02,01,sad,3
03-01-04-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,3.9706,valid,20,04,02,02,02,sad,3
03-01-05-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-01-20.wav,3.2366,valid,20,05,01,01,01,angry,4
03-01-05-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,3.7371,valid,20,05,01,01,02,angry,4
03-01-05-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,3.6703,valid,20,05,01,02,01,angry,4
03-01-05-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-01-02-02-20.wav,3.8038,valid,20,05,01,02,02,angry,4
03-01-05-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-01-20.wav,4.1375,valid,20,05,02,01,01,angry,4
03-01-05-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-01-02-20.wav,4.0707,valid,20,05,02,01,02,angry,4
03-01-05-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,4.4044,valid,20,05,02,02,01,angry,4
03-01-05-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,3.5369,valid,20,05,02,02,02,angry,4
03-01-06-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,3.8038,valid,20,06,01,01,01,fearful,5
03-01-06-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-01-02-20.wav,4.371,valid,20,06,01,01,02,fearful,5
03-01-06-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-01-20.wav,3.9373,valid,20,06,01,02,01,fearful,5
03-01-06-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-01-02-02-20.wav,3.3033,valid,20,06,01,02,02,fearful,5
03-01-06-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-01-20.wav,4.2376,valid,20,06,02,01,01,fearful,5
03-01-06-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-01-02-20.wav,4.1708,valid,20,06,02,01,02,fearful,5
03-01-06-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,3.8705,valid,20,06,02,02,01,fearful,5
03-01-06-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-06-02-02-02-20.wav,3.9039,valid,20,06,02,02,02,fearful,5
03-01-07-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,3.8705,valid,20,07,01,01,01,disgust,6
03-01-07-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,3.7371,valid,20,07,01,01,02,disgust,6
03-01-07-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,3.637,valid,20,07,01,02,01,disgust,6
03-01-07-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,3.8372,valid,20,07,01,02,02,disgust,6
03-01-07-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-01-20.wav,4.1041,valid,20,07,02,01,01,disgust,6
03-01-07-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,4.1041,valid,20,07,02,01,02,disgust,6
03-01-07-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,4.7381,valid,20,07,02,02,01,disgust,6
03-01-07-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-07-02-02-02-20.wav,3.8705,valid,20,07,02,02,02,disgust,6
03-01-08-01-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,3.2366,valid,20,08,01,01,01,surprise,7
03-01-08-01-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,3.5703,valid,20,08,01,01,02,surprise,7
03-01-08-01-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,3.1365,valid,20,08,01,02,01,surprise,7
03-01-08-01-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,3.2032,valid,20,08,01,02,02,surprise,7
03-01-08-02-01-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,3.7371,valid,20,08,02,01,01,surprise,7
03-01-08-02-01-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,3.2366,valid,20,08,02,01,02,surprise,7
03-01-08-02-02-01-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,3.5369,valid,20,08,02,02,01,surprise,7
03-01-08-02-02-02-20,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_20/03-01-08-02-02-02-20.wav,3.4368,valid,20,08,02,02,02,surprise,7
03-01-01-01-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,3.8372,test,21,01,01,01,01,neutral,0
03-01-01-01-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,3.9706,test,21,01,01,01,02,neutral,0
03-01-01-01-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-01-21.wav,3.6036,test,21,01,01,02,01,neutral,0
03-01-01-01-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,3.6703,test,21,01,01,02,02,neutral,0
03-01-02-01-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,4.0374,test,21,02,01,01,01,calm,1
03-01-02-01-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,4.004,test,21,02,01,01,02,calm,1
03-01-02-01-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-01-21.wav,3.8038,test,21,02,01,02,01,calm,1
03-01-02-01-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,4.0707,test,21,02,01,02,02,calm,1
03-01-02-02-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,4.004,test,21,02,02,01,01,calm,1
03-01-02-02-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,4.1708,test,21,02,02,01,02,calm,1
03-01-02-02-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,4.1375,test,21,02,02,02,01,calm,1
03-01-02-02-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,3.9706,test,21,02,02,02,02,calm,1
03-01-03-01-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,3.8372,test,21,03,01,01,01,happy,2
03-01-03-01-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,3.8038,test,21,03,01,01,02,happy,2
03-01-03-01-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,3.7037,test,21,03,01,02,01,happy,2
03-01-03-01-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,3.8372,test,21,03,01,02,02,happy,2
03-01-03-02-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,3.8038,test,21,03,02,01,01,happy,2
03-01-03-02-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,3.9373,test,21,03,02,01,02,happy,2
03-01-03-02-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,3.6703,test,21,03,02,02,01,happy,2
03-01-03-02-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,3.8038,test,21,03,02,02,02,happy,2
03-01-04-01-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,4.3043,test,21,04,01,01,01,sad,3
03-01-04-01-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,4.6046,test,21,04,01,01,02,sad,3
03-01-04-01-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-01-21.wav,4.0708,test,21,04,01,02,01,sad,3
03-01-04-01-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,4.2042,test,21,04,01,02,02,sad,3
03-01-04-02-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-01-21.wav,4.1708,test,21,04,02,01,01,sad,3
03-01-04-02-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,4.2709,test,21,04,02,01,02,sad,3
03-01-04-02-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-01-21.wav,4.2709,test,21,04,02,02,01,sad,3
03-01-04-02-02-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,4.1375,test,21,04,02,02,02,sad,3
03-01-05-01-01-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,4.1375,test,21,05,01,01,01,angry,4
03-01-05-01-01-02-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-01-02-21.wav,4.004,test,21,05,01,01,02,angry,4
03-01-05-01-02-01-21,C:/Users/NannanLi/Desktop/Ravdess/Audio_Speech_Actors_01-24/Actor_21/03-01-05-01-02-01-21.wav,4.0707,test,21,05,01,02,01,angry,4
