av_key,split,actor_id,label_id,label_name,emotion_code,audio_sample_id,audio_path,video_sample_id,video_path
01-06-02-01-02-13,train,13,5,fearful,06,03-01-06-02-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,02-01-06-02-01-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-06-02-01-02-13.mp4
01-06-02-02-01-13,train,13,5,fearful,06,03-01-06-02-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-01-13.wav,02-01-06-02-02-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-06-02-02-01-13.mp4
01-06-02-02-02-13,train,13,5,fearful,06,03-01-06-02-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-02-02-13.wav,02-01-06-02-02-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-06-02-02-02-13.mp4
01-07-01-01-01-13,train,13,6,disgust,07,03-01-07-01-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-01-13.wav,02-01-07-01-01-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-01-01-01-13.mp4
01-07-01-01-02-13,train,13,6,disgust,07,03-01-07-01-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,02-01-07-01-01-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-01-01-02-13.mp4
01-07-01-02-01-13,train,13,6,disgust,07,03-01-07-01-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-01-13.wav,02-01-07-01-02-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-01-02-01-13.mp4
01-07-01-02-02-13,train,13,6,disgust,07,03-01-07-01-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-02-02-13.wav,02-01-07-01-02-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-01-02-02-13.mp4
01-07-02-01-01-13,train,13,6,disgust,07,03-01-07-02-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-01-13.wav,02-01-07-02-01-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-02-01-01-13.mp4
01-07-02-01-02-13,train,13,6,disgust,07,03-01-07-02-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-01-02-13.wav,02-01-07-02-01-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-02-01-02-13.mp4
01-07-02-02-01-13,train,13,6,disgust,07,03-01-07-02-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-01-13.wav,02-01-07-02-02-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-02-02-01-13.mp4
01-07-02-02-02-13,train,13,6,disgust,07,03-01-07-02-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-07-02-02-02-13.wav,02-01-07-02-02-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-07-02-02-02-13.mp4
01-08-01-01-01-13,train,13,7,surprise,08,03-01-08-01-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-01-13.wav,02-01-08-01-01-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-01-01-01-13.mp4
01-08-01-01-02-13,train,13,7,surprise,08,03-01-08-01-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-01-02-13.wav,02-01-08-01-01-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-01-01-02-13.mp4
01-08-01-02-01-13,train,13,7,surprise,08,03-01-08-01-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-01-13.wav,02-01-08-01-02-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-01-02-01-13.mp4
01-08-01-02-02-13,train,13,7,surprise,08,03-01-08-01-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-01-02-02-13.wav,02-01-08-01-02-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-01-02-02-13.mp4
01-08-02-01-01-13,train,13,7,surprise,08,03-01-08-02-01-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-01-13.wav,02-01-08-02-01-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-02-01-01-13.mp4
01-08-02-01-02-13,train,13,7,surprise,08,03-01-08-02-01-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-01-02-13.wav,02-01-08-02-01-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-02-01-02-13.mp4
01-08-02-02-01-13,train,13,7,surprise,08,03-01-08-02-02-01-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-01-13.wav,02-01-08-02-02-01-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-02-02-01-13.mp4
01-08-02-02-02-13,train,13,7,surprise,08,03-01-08-02-02-02-13,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_13/03-01-08-02-02-02-13.wav,02-01-08-02-02-02-13,data/raw/ravdess/video_speech/Video_Speech_Actor_13/Actor_13/02-01-08-02-02-02-13.mp4
01-01-01-01-01-14,train,14,0,neutral,01,03-01-01-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-01-14.wav,02-01-01-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-01-01-01-01-14.mp4
01-01-01-01-02-14,train,14,0,neutral,01,03-01-01-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-01-02-14.wav,02-01-01-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-01-01-01-02-14.mp4
01-01-01-02-01-14,train,14,0,neutral,01,03-01-01-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-01-14.wav,02-01-01-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-01-01-02-01-14.mp4
01-01-01-02-02-14,train,14,0,neutral,01,03-01-01-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-01-01-02-02-14.wav,02-01-01-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-01-01-02-02-14.mp4
01-02-01-01-01-14,train,14,1,calm,02,03-01-02-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-01-14.wav,02-01-02-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-01-01-01-14.mp4
01-02-01-01-02-14,train,14,1,calm,02,03-01-02-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-01-02-14.wav,02-01-02-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-01-01-02-14.mp4
01-02-01-02-01-14,train,14,1,calm,02,03-01-02-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-01-14.wav,02-01-02-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-01-02-01-14.mp4
01-02-01-02-02-14,train,14,1,calm,02,03-01-02-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-01-02-02-14.wav,02-01-02-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-01-02-02-14.mp4
01-02-02-01-01-14,train,14,1,calm,02,03-01-02-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-01-14.wav,02-01-02-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-02-01-01-14.mp4
01-02-02-01-02-14,train,14,1,calm,02,03-01-02-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-01-02-14.wav,02-01-02-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-02-01-02-14.mp4
01-02-02-02-01-14,train,14,1,calm,02,03-01-02-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-01-14.wav,02-01-02-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-02-02-01-14.mp4
01-02-02-02-02-14,train,14,1,calm,02,03-01-02-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-02-02-02-02-14.wav,02-01-02-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-02-02-02-02-14.mp4
01-03-01-01-01-14,train,14,2,happy,03,03-01-03-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-01-14.wav,02-01-03-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-01-01-01-14.mp4
01-03-01-01-02-14,train,14,2,happy,03,03-01-03-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-01-02-14.wav,02-01-03-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-01-01-02-14.mp4
01-03-01-02-01-14,train,14,2,happy,03,03-01-03-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-01-14.wav,02-01-03-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-01-02-01-14.mp4
01-03-01-02-02-14,train,14,2,happy,03,03-01-03-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-01-02-02-14.wav,02-01-03-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-01-02-02-14.mp4
01-03-02-01-01-14,train,14,2,happy,03,03-01-03-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-01-14.wav,02-01-03-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-02-01-01-14.mp4
01-03-02-01-02-14,train,14,2,happy,03,03-01-03-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-01-02-14.wav,02-01-03-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-02-01-02-14.mp4
01-03-02-02-01-14,train,14,2,happy,03,03-01-03-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-01-14.wav,02-01-03-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-02-02-01-14.mp4
01-03-02-02-02-14,train,14,2,happy,03,03-01-03-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-03-02-02-02-14.wav,02-01-03-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-03-02-02-02-14.mp4
01-04-01-01-01-14,train,14,3,sad,04,03-01-04-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-01-14.wav,02-01-04-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-01-01-01-14.mp4
01-04-01-01-02-14,train,14,3,sad,04,03-01-04-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-01-02-14.wav,02-01-04-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-01-01-02-14.mp4
01-04-01-02-01-14,train,14,3,sad,04,03-01-04-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-01-14.wav,02-01-04-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-01-02-01-14.mp4
01-04-01-02-02-14,train,14,3,sad,04,03-01-04-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-01-02-02-14.wav,02-01-04-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-01-02-02-14.mp4
01-04-02-01-01-14,train,14,3,sad,04,03-01-04-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-01-14.wav,02-01-04-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-02-01-01-14.mp4
01-04-02-01-02-14,train,14,3,sad,04,03-01-04-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-01-02-14.wav,02-01-04-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-02-01-02-14.mp4
01-04-02-02-01-14,train,14,3,sad,04,03-01-04-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-01-14.wav,02-01-04-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-02-02-01-14.mp4
01-04-02-02-02-14,train,14,3,sad,04,03-01-04-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-04-02-02-02-14.wav,02-01-04-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-04-02-02-02-14.mp4
01-05-01-01-01-14,train,14,4,angry,05,03-01-05-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-01-14.wav,02-01-05-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-01-01-01-14.mp4
01-05-01-01-02-14,train,14,4,angry,05,03-01-05-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-01-02-14.wav,02-01-05-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-01-01-02-14.mp4
01-05-01-02-01-14,train,14,4,angry,05,03-01-05-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-01-14.wav,02-01-05-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-01-02-01-14.mp4
01-05-01-02-02-14,train,14,4,angry,05,03-01-05-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-01-02-02-14.wav,02-01-05-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-01-02-02-14.mp4
01-05-02-01-01-14,train,14,4,angry,05,03-01-05-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-01-14.wav,02-01-05-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-02-01-01-14.mp4
01-05-02-01-02-14,train,14,4,angry,05,03-01-05-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-01-02-14.wav,02-01-05-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-02-01-02-14.mp4
01-05-02-02-01-14,train,14,4,angry,05,03-01-05-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-01-14.wav,02-01-05-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-02-02-01-14.mp4
01-05-02-02-02-14,train,14,4,angry,05,03-01-05-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-05-02-02-02-14.wav,02-01-05-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-05-02-02-02-14.mp4
01-06-01-01-01-14,train,14,5,fearful,06,03-01-06-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-01-14.wav,02-01-06-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-01-01-01-14.mp4
01-06-01-01-02-14,train,14,5,fearful,06,03-01-06-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-01-02-14.wav,02-01-06-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-01-01-02-14.mp4
01-06-01-02-01-14,train,14,5,fearful,06,03-01-06-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-01-14.wav,02-01-06-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-01-02-01-14.mp4
01-06-01-02-02-14,train,14,5,fearful,06,03-01-06-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-01-02-02-14.wav,02-01-06-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-01-02-02-14.mp4
01-06-02-01-01-14,train,14,5,fearful,06,03-01-06-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-01-14.wav,02-01-06-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-02-01-01-14.mp4
01-06-02-01-02-14,train,14,5,fearful,06,03-01-06-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-01-02-14.wav,02-01-06-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-02-01-02-14.mp4
01-06-02-02-01-14,train,14,5,fearful,06,03-01-06-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-01-14.wav,02-01-06-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-02-02-01-14.mp4
01-06-02-02-02-14,train,14,5,fearful,06,03-01-06-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-06-02-02-02-14.wav,02-01-06-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-06-02-02-02-14.mp4
01-07-01-01-01-14,train,14,6,disgust,07,03-01-07-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-01-14.wav,02-01-07-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-01-01-01-14.mp4
01-07-01-01-02-14,train,14,6,disgust,07,03-01-07-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-01-02-14.wav,02-01-07-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-01-01-02-14.mp4
01-07-01-02-01-14,train,14,6,disgust,07,03-01-07-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-01-14.wav,02-01-07-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-01-02-01-14.mp4
01-07-01-02-02-14,train,14,6,disgust,07,03-01-07-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-01-02-02-14.wav,02-01-07-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-01-02-02-14.mp4
01-07-02-01-01-14,train,14,6,disgust,07,03-01-07-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-01-14.wav,02-01-07-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-02-01-01-14.mp4
01-07-02-01-02-14,train,14,6,disgust,07,03-01-07-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-01-02-14.wav,02-01-07-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-02-01-02-14.mp4
01-07-02-02-01-14,train,14,6,disgust,07,03-01-07-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-01-14.wav,02-01-07-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-02-02-01-14.mp4
01-07-02-02-02-14,train,14,6,disgust,07,03-01-07-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-07-02-02-02-14.wav,02-01-07-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-07-02-02-02-14.mp4
01-08-01-01-01-14,train,14,7,surprise,08,03-01-08-01-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-01-14.wav,02-01-08-01-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-01-01-01-14.mp4
01-08-01-01-02-14,train,14,7,surprise,08,03-01-08-01-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-01-02-14.wav,02-01-08-01-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-01-01-02-14.mp4
01-08-01-02-01-14,train,14,7,surprise,08,03-01-08-01-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-01-14.wav,02-01-08-01-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-01-02-01-14.mp4
01-08-01-02-02-14,train,14,7,surprise,08,03-01-08-01-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-01-02-02-14.wav,02-01-08-01-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-01-02-02-14.mp4
01-08-02-01-01-14,train,14,7,surprise,08,03-01-08-02-01-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-01-14.wav,02-01-08-02-01-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-02-01-01-14.mp4
01-08-02-01-02-14,train,14,7,surprise,08,03-01-08-02-01-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-01-02-14.wav,02-01-08-02-01-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-02-01-02-14.mp4
01-08-02-02-01-14,train,14,7,surprise,08,03-01-08-02-02-01-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-01-14.wav,02-01-08-02-02-01-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-02-02-01-14.mp4
01-08-02-02-02-14,train,14,7,surprise,08,03-01-08-02-02-02-14,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_14/03-01-08-02-02-02-14.wav,02-01-08-02-02-02-14,data/raw/ravdess/video_speech/Video_Speech_Actor_14/Actor_14/02-01-08-02-02-02-14.mp4
01-01-01-01-01-15,train,15,0,neutral,01,03-01-01-01-01-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-01-15.wav,02-01-01-01-01-01-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-01-01-01-01-15.mp4
01-01-01-01-02-15,train,15,0,neutral,01,03-01-01-01-01-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-01-02-15.wav,02-01-01-01-01-02-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-01-01-01-02-15.mp4
01-01-01-02-01-15,train,15,0,neutral,01,03-01-01-01-02-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-01-15.wav,02-01-01-01-02-01-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-01-01-02-01-15.mp4
01-01-01-02-02-15,train,15,0,neutral,01,03-01-01-01-02-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-01-01-02-02-15.wav,02-01-01-01-02-02-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-01-01-02-02-15.mp4
01-02-01-01-01-15,train,15,1,calm,02,03-01-02-01-01-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-01-15.wav,02-01-02-01-01-01-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-02-01-01-01-15.mp4
01-02-01-01-02-15,train,15,1,calm,02,03-01-02-01-01-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-01-02-15.wav,02-01-02-01-01-02-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-02-01-01-02-15.mp4
01-02-01-02-01-15,train,15,1,calm,02,03-01-02-01-02-01-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-01-15.wav,02-01-02-01-02-01-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-02-01-02-01-15.mp4
01-02-01-02-02-15,train,15,1,calm,02,03-01-02-01-02-02-15,data/raw/ravdess/audio_speech/Audio_Speech_Actors_01-24/Actor_15/03-01-02-01-02-02-15.wav,02-01-02-01-02-02-15,data/raw/ravdess/video_speech/Video_Speech_Actor_15/Actor_15/02-01-02-01-02-02-15.mp4
