sample_id,stem,av_key,video_path,actor_id,split,emotion_code,label_id,label_name,intensity_code,statement_code,repetition_code
02-01-04-01-01-01-07,02-01-04-01-01-01-07,01-04-01-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-01-01-01-07.mp4,7,train,04,3,sad,01,01,01
02-01-04-01-01-02-07,02-01-04-01-01-02-07,01-04-01-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-01-01-02-07.mp4,7,train,04,3,sad,01,01,02
02-01-04-01-02-01-07,02-01-04-01-02-01-07,01-04-01-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-01-02-01-07.mp4,7,train,04,3,sad,01,02,01
02-01-04-01-02-02-07,02-01-04-01-02-02-07,01-04-01-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-01-02-02-07.mp4,7,train,04,3,sad,01,02,02
02-01-04-02-01-01-07,02-01-04-02-01-01-07,01-04-02-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-02-01-01-07.mp4,7,train,04,3,sad,02,01,01
02-01-04-02-01-02-07,02-01-04-02-01-02-07,01-04-02-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-02-01-02-07.mp4,7,train,04,3,sad,02,01,02
02-01-04-02-02-01-07,02-01-04-02-02-01-07,01-04-02-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-02-02-01-07.mp4,7,train,04,3,sad,02,02,01
02-01-04-02-02-02-07,02-01-04-02-02-02-07,01-04-02-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-04-02-02-02-07.mp4,7,train,04,3,sad,02,02,02
02-01-05-01-01-01-07,02-01-05-01-01-01-07,01-05-01-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-01-01-01-07.mp4,7,train,05,4,angry,01,01,01
02-01-05-01-01-02-07,02-01-05-01-01-02-07,01-05-01-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-01-01-02-07.mp4,7,train,05,4,angry,01,01,02
02-01-05-01-02-01-07,02-01-05-01-02-01-07,01-05-01-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-01-02-01-07.mp4,7,train,05,4,angry,01,02,01
02-01-05-01-02-02-07,02-01-05-01-02-02-07,01-05-01-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-01-02-02-07.mp4,7,train,05,4,angry,01,02,02
02-01-05-02-01-01-07,02-01-05-02-01-01-07,01-05-02-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-02-01-01-07.mp4,7,train,05,4,angry,02,01,01
02-01-05-02-01-02-07,02-01-05-02-01-02-07,01-05-02-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-02-01-02-07.mp4,7,train,05,4,angry,02,01,02
02-01-05-02-02-01-07,02-01-05-02-02-01-07,01-05-02-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-02-02-01-07.mp4,7,train,05,4,angry,02,02,01
02-01-05-02-02-02-07,02-01-05-02-02-02-07,01-05-02-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-05-02-02-02-07.mp4,7,train,05,4,angry,02,02,02
02-01-06-01-01-01-07,02-01-06-01-01-01-07,01-06-01-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-01-01-01-07.mp4,7,train,06,5,fearful,01,01,01
02-01-06-01-01-02-07,02-01-06-01-01-02-07,01-06-01-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-01-01-02-07.mp4,7,train,06,5,fearful,01,01,02
02-01-06-01-02-01-07,02-01-06-01-02-01-07,01-06-01-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-01-02-01-07.mp4,7,train,06,5,fearful,01,02,01
02-01-06-01-02-02-07,02-01-06-01-02-02-07,01-06-01-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-01-02-02-07.mp4,7,train,06,5,fearful,01,02,02
02-01-06-02-01-01-07,02-01-06-02-01-01-07,01-06-02-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-02-01-01-07.mp4,7,train,06,5,fearful,02,01,01
02-01-06-02-01-02-07,02-01-06-02-01-02-07,01-06-02-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-02-01-02-07.mp4,7,train,06,5,fearful,02,01,02
02-01-06-02-02-01-07,02-01-06-02-02-01-07,01-06-02-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-02-02-01-07.mp4,7,train,06,5,fearful,02,02,01
02-01-06-02-02-02-07,02-01-06-02-02-02-07,01-06-02-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-06-02-02-02-07.mp4,7,train,06,5,fearful,02,02,02
02-01-07-01-01-01-07,02-01-07-01-01-01-07,01-07-01-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-01-01-01-07.mp4,7,train,07,6,disgust,01,01,01
02-01-07-01-01-02-07,02-01-07-01-01-02-07,01-07-01-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-01-01-02-07.mp4,7,train,07,6,disgust,01,01,02
02-01-07-01-02-01-07,02-01-07-01-02-01-07,01-07-01-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-01-02-01-07.mp4,7,train,07,6,disgust,01,02,01
02-01-07-01-02-02-07,02-01-07-01-02-02-07,01-07-01-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-01-02-02-07.mp4,7,train,07,6,disgust,01,02,02
02-01-07-02-01-01-07,02-01-07-02-01-01-07,01-07-02-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-02-01-01-07.mp4,7,train,07,6,disgust,02,01,01
02-01-07-02-01-02-07,02-01-07-02-01-02-07,01-07-02-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-02-01-02-07.mp4,7,train,07,6,disgust,02,01,02
02-01-07-02-02-01-07,02-01-07-02-02-01-07,01-07-02-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-02-02-01-07.mp4,7,train,07,6,disgust,02,02,01
02-01-07-02-02-02-07,02-01-07-02-02-02-07,01-07-02-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-07-02-02-02-07.mp4,7,train,07,6,disgust,02,02,02
02-01-08-01-01-01-07,02-01-08-01-01-01-07,01-08-01-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-01-01-01-07.mp4,7,train,08,7,surprise,01,01,01
02-01-08-01-01-02-07,02-01-08-01-01-02-07,01-08-01-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-01-01-02-07.mp4,7,train,08,7,surprise,01,01,02
02-01-08-01-02-01-07,02-01-08-01-02-01-07,01-08-01-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-01-02-01-07.mp4,7,train,08,7,surprise,01,02,01
02-01-08-01-02-02-07,02-01-08-01-02-02-07,01-08-01-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-01-02-02-07.mp4,7,train,08,7,surprise,01,02,02
02-01-08-02-01-01-07,02-01-08-02-01-01-07,01-08-02-01-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-02-01-01-07.mp4,7,train,08,7,surprise,02,01,01
02-01-08-02-01-02-07,02-01-08-02-01-02-07,01-08-02-01-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-02-01-02-07.mp4,7,train,08,7,surprise,02,01,02
02-01-08-02-02-01-07,02-01-08-02-02-01-07,01-08-02-02-01-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-02-02-01-07.mp4,7,train,08,7,surprise,02,02,01
02-01-08-02-02-02-07,02-01-08-02-02-02-07,01-08-02-02-02-07,data/raw/ravdess/video_speech/Video_Speech_Actor_07/Actor_07/02-01-08-02-02-02-07.mp4,7,train,08,7,surprise,02,02,02
02-01-01-01-01-01-08,02-01-01-01-01-01-08,01-01-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-01-01-01-01-08.mp4,8,train,01,0,neutral,01,01,01
02-01-01-01-01-02-08,02-01-01-01-01-02-08,01-01-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-01-01-01-02-08.mp4,8,train,01,0,neutral,01,01,02
02-01-01-01-02-01-08,02-01-01-01-02-01-08,01-01-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-01-01-02-01-08.mp4,8,train,01,0,neutral,01,02,01
02-01-01-01-02-02-08,02-01-01-01-02-02-08,01-01-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-01-01-02-02-08.mp4,8,train,01,0,neutral,01,02,02
02-01-02-01-01-01-08,02-01-02-01-01-01-08,01-02-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-01-01-01-08.mp4,8,train,02,1,calm,01,01,01
02-01-02-01-01-02-08,02-01-02-01-01-02-08,01-02-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-01-01-02-08.mp4,8,train,02,1,calm,01,01,02
02-01-02-01-02-01-08,02-01-02-01-02-01-08,01-02-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-01-02-01-08.mp4,8,train,02,1,calm,01,02,01
02-01-02-01-02-02-08,02-01-02-01-02-02-08,01-02-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-01-02-02-08.mp4,8,train,02,1,calm,01,02,02
02-01-02-02-01-01-08,02-01-02-02-01-01-08,01-02-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-02-01-01-08.mp4,8,train,02,1,calm,02,01,01
02-01-02-02-01-02-08,02-01-02-02-01-02-08,01-02-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-02-01-02-08.mp4,8,train,02,1,calm,02,01,02
02-01-02-02-02-01-08,02-01-02-02-02-01-08,01-02-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-02-02-01-08.mp4,8,train,02,1,calm,02,02,01
02-01-02-02-02-02-08,02-01-02-02-02-02-08,01-02-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-02-02-02-02-08.mp4,8,train,02,1,calm,02,02,02
02-01-03-01-01-01-08,02-01-03-01-01-01-08,01-03-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-01-01-01-08.mp4,8,train,03,2,happy,01,01,01
02-01-03-01-01-02-08,02-01-03-01-01-02-08,01-03-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-01-01-02-08.mp4,8,train,03,2,happy,01,01,02
02-01-03-01-02-01-08,02-01-03-01-02-01-08,01-03-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-01-02-01-08.mp4,8,train,03,2,happy,01,02,01
02-01-03-01-02-02-08,02-01-03-01-02-02-08,01-03-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-01-02-02-08.mp4,8,train,03,2,happy,01,02,02
02-01-03-02-01-01-08,02-01-03-02-01-01-08,01-03-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-02-01-01-08.mp4,8,train,03,2,happy,02,01,01
02-01-03-02-01-02-08,02-01-03-02-01-02-08,01-03-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-02-01-02-08.mp4,8,train,03,2,happy,02,01,02
02-01-03-02-02-01-08,02-01-03-02-02-01-08,01-03-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-02-02-01-08.mp4,8,train,03,2,happy,02,02,01
02-01-03-02-02-02-08,02-01-03-02-02-02-08,01-03-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-03-02-02-02-08.mp4,8,train,03,2,happy,02,02,02
02-01-04-01-01-01-08,02-01-04-01-01-01-08,01-04-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-01-01-01-08.mp4,8,train,04,3,sad,01,01,01
02-01-04-01-01-02-08,02-01-04-01-01-02-08,01-04-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-01-01-02-08.mp4,8,train,04,3,sad,01,01,02
02-01-04-01-02-01-08,02-01-04-01-02-01-08,01-04-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-01-02-01-08.mp4,8,train,04,3,sad,01,02,01
02-01-04-01-02-02-08,02-01-04-01-02-02-08,01-04-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-01-02-02-08.mp4,8,train,04,3,sad,01,02,02
02-01-04-02-01-01-08,02-01-04-02-01-01-08,01-04-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-01-01-08.mp4,8,train,04,3,sad,02,01,01
02-01-04-02-01-02-08,02-01-04-02-01-02-08,01-04-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-01-02-08.mp4,8,train,04,3,sad,02,01,02
02-01-04-02-02-01-08,02-01-04-02-02-01-08,01-04-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-02-01-08.mp4,8,train,04,3,sad,02,02,01
02-01-04-02-02-02-08,02-01-04-02-02-02-08,01-04-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-04-02-02-02-08.mp4,8,train,04,3,sad,02,02,02
02-01-05-01-01-01-08,02-01-05-01-01-01-08,01-05-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-01-01-08.mp4,8,train,05,4,angry,01,01,01
02-01-05-01-01-02-08,02-01-05-01-01-02-08,01-05-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-01-02-08.mp4,8,train,05,4,angry,01,01,02
02-01-05-01-02-01-08,02-01-05-01-02-01-08,01-05-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-02-01-08.mp4,8,train,05,4,angry,01,02,01
02-01-05-01-02-02-08,02-01-05-01-02-02-08,01-05-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-01-02-02-08.mp4,8,train,05,4,angry,01,02,02
02-01-05-02-01-01-08,02-01-05-02-01-01-08,01-05-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-01-01-08.mp4,8,train,05,4,angry,02,01,01
02-01-05-02-01-02-08,02-01-05-02-01-02-08,01-05-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-01-02-08.mp4,8,train,05,4,angry,02,01,02
02-01-05-02-02-01-08,02-01-05-02-02-01-08,01-05-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-02-01-08.mp4,8,train,05,4,angry,02,02,01
02-01-05-02-02-02-08,02-01-05-02-02-02-08,01-05-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-05-02-02-02-08.mp4,8,train,05,4,angry,02,02,02
02-01-06-01-01-01-08,02-01-06-01-01-01-08,01-06-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-01-01-08.mp4,8,train,06,5,fearful,01,01,01
02-01-06-01-01-02-08,02-01-06-01-01-02-08,01-06-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-01-02-08.mp4,8,train,06,5,fearful,01,01,02
02-01-06-01-02-01-08,02-01-06-01-02-01-08,01-06-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-02-01-08.mp4,8,train,06,5,fearful,01,02,01
02-01-06-01-02-02-08,02-01-06-01-02-02-08,01-06-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-01-02-02-08.mp4,8,train,06,5,fearful,01,02,02
02-01-06-02-01-01-08,02-01-06-02-01-01-08,01-06-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-01-01-08.mp4,8,train,06,5,fearful,02,01,01
02-01-06-02-01-02-08,02-01-06-02-01-02-08,01-06-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-01-02-08.mp4,8,train,06,5,fearful,02,01,02
02-01-06-02-02-01-08,02-01-06-02-02-01-08,01-06-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-02-01-08.mp4,8,train,06,5,fearful,02,02,01
02-01-06-02-02-02-08,02-01-06-02-02-02-08,01-06-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-06-02-02-02-08.mp4,8,train,06,5,fearful,02,02,02
02-01-07-01-01-01-08,02-01-07-01-01-01-08,01-07-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-01-01-08.mp4,8,train,07,6,disgust,01,01,01
02-01-07-01-01-02-08,02-01-07-01-01-02-08,01-07-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-01-02-08.mp4,8,train,07,6,disgust,01,01,02
02-01-07-01-02-01-08,02-01-07-01-02-01-08,01-07-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-02-01-08.mp4,8,train,07,6,disgust,01,02,01
02-01-07-01-02-02-08,02-01-07-01-02-02-08,01-07-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-01-02-02-08.mp4,8,train,07,6,disgust,01,02,02
02-01-07-02-01-01-08,02-01-07-02-01-01-08,01-07-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-01-01-08.mp4,8,train,07,6,disgust,02,01,01
02-01-07-02-01-02-08,02-01-07-02-01-02-08,01-07-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-01-02-08.mp4,8,train,07,6,disgust,02,01,02
02-01-07-02-02-01-08,02-01-07-02-02-01-08,01-07-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-02-01-08.mp4,8,train,07,6,disgust,02,02,01
02-01-07-02-02-02-08,02-01-07-02-02-02-08,01-07-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-07-02-02-02-08.mp4,8,train,07,6,disgust,02,02,02
02-01-08-01-01-01-08,02-01-08-01-01-01-08,01-08-01-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-01-01-08.mp4,8,train,08,7,surprise,01,01,01
02-01-08-01-01-02-08,02-01-08-01-01-02-08,01-08-01-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-01-02-08.mp4,8,train,08,7,surprise,01,01,02
02-01-08-01-02-01-08,02-01-08-01-02-01-08,01-08-01-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-02-01-08.mp4,8,train,08,7,surprise,01,02,01
02-01-08-01-02-02-08,02-01-08-01-02-02-08,01-08-01-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-01-02-02-08.mp4,8,train,08,7,surprise,01,02,02
02-01-08-02-01-01-08,02-01-08-02-01-01-08,01-08-02-01-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-01-01-08.mp4,8,train,08,7,surprise,02,01,01
02-01-08-02-01-02-08,02-01-08-02-01-02-08,01-08-02-01-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-01-02-08.mp4,8,train,08,7,surprise,02,01,02
02-01-08-02-02-01-08,02-01-08-02-02-01-08,01-08-02-02-01-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-02-01-08.mp4,8,train,08,7,surprise,02,02,01
02-01-08-02-02-02-08,02-01-08-02-02-02-08,01-08-02-02-02-08,data/raw/ravdess/video_speech/Video_Speech_Actor_08/Actor_08/02-01-08-02-02-02-08.mp4,8,train,08,7,surprise,02,02,02
02-01-01-01-01-01-09,02-01-01-01-01-01-09,01-01-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-01-01-09.mp4,9,train,01,0,neutral,01,01,01
02-01-01-01-01-02-09,02-01-01-01-01-02-09,01-01-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-01-02-09.mp4,9,train,01,0,neutral,01,01,02
02-01-01-01-02-01-09,02-01-01-01-02-01-09,01-01-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-02-01-09.mp4,9,train,01,0,neutral,01,02,01
02-01-01-01-02-02-09,02-01-01-01-02-02-09,01-01-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-01-01-02-02-09.mp4,9,train,01,0,neutral,01,02,02
02-01-02-01-01-01-09,02-01-02-01-01-01-09,01-02-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-01-01-09.mp4,9,train,02,1,calm,01,01,01
02-01-02-01-01-02-09,02-01-02-01-01-02-09,01-02-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-01-02-09.mp4,9,train,02,1,calm,01,01,02
02-01-02-01-02-01-09,02-01-02-01-02-01-09,01-02-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-02-01-09.mp4,9,train,02,1,calm,01,02,01
02-01-02-01-02-02-09,02-01-02-01-02-02-09,01-02-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-01-02-02-09.mp4,9,train,02,1,calm,01,02,02
02-01-02-02-01-01-09,02-01-02-02-01-01-09,01-02-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-01-01-09.mp4,9,train,02,1,calm,02,01,01
02-01-02-02-01-02-09,02-01-02-02-01-02-09,01-02-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-01-02-09.mp4,9,train,02,1,calm,02,01,02
02-01-02-02-02-01-09,02-01-02-02-02-01-09,01-02-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-02-01-09.mp4,9,train,02,1,calm,02,02,01
02-01-02-02-02-02-09,02-01-02-02-02-02-09,01-02-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-02-02-02-02-09.mp4,9,train,02,1,calm,02,02,02
02-01-03-01-01-01-09,02-01-03-01-01-01-09,01-03-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-01-01-09.mp4,9,train,03,2,happy,01,01,01
02-01-03-01-01-02-09,02-01-03-01-01-02-09,01-03-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-01-02-09.mp4,9,train,03,2,happy,01,01,02
02-01-03-01-02-01-09,02-01-03-01-02-01-09,01-03-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-02-01-09.mp4,9,train,03,2,happy,01,02,01
02-01-03-01-02-02-09,02-01-03-01-02-02-09,01-03-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-01-02-02-09.mp4,9,train,03,2,happy,01,02,02
02-01-03-02-01-01-09,02-01-03-02-01-01-09,01-03-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-01-01-09.mp4,9,train,03,2,happy,02,01,01
02-01-03-02-01-02-09,02-01-03-02-01-02-09,01-03-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-01-02-09.mp4,9,train,03,2,happy,02,01,02
02-01-03-02-02-01-09,02-01-03-02-02-01-09,01-03-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-02-01-09.mp4,9,train,03,2,happy,02,02,01
02-01-03-02-02-02-09,02-01-03-02-02-02-09,01-03-02-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-03-02-02-02-09.mp4,9,train,03,2,happy,02,02,02
02-01-04-01-01-01-09,02-01-04-01-01-01-09,01-04-01-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-01-01-09.mp4,9,train,04,3,sad,01,01,01
02-01-04-01-01-02-09,02-01-04-01-01-02-09,01-04-01-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-01-02-09.mp4,9,train,04,3,sad,01,01,02
02-01-04-01-02-01-09,02-01-04-01-02-01-09,01-04-01-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-02-01-09.mp4,9,train,04,3,sad,01,02,01
02-01-04-01-02-02-09,02-01-04-01-02-02-09,01-04-01-02-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-01-02-02-09.mp4,9,train,04,3,sad,01,02,02
02-01-04-02-01-01-09,02-01-04-02-01-01-09,01-04-02-01-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-01-01-09.mp4,9,train,04,3,sad,02,01,01
02-01-04-02-01-02-09,02-01-04-02-01-02-09,01-04-02-01-02-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-01-02-09.mp4,9,train,04,3,sad,02,01,02
02-01-04-02-02-01-09,02-01-04-02-02-01-09,01-04-02-02-01-09,data/raw/ravdess/video_speech/Video_Speech_Actor_09/Actor_09/02-01-04-02-02-01-09.mp4,9,train,04,3,sad,02,02,01
